#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
179 6.57126900000002e-09 1.13651388500093e-09 -8.57477208932992e-03 2.39803269060376e-02 3.12289392933079e-31 -2.35425300677437e-24 6.51784096814609e-24 1.00032191846932e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
180 6.60798000000002e-09 1.14913162324146e-09 -8.66987262055222e-03 2.42428207256328e-02 3.14011105674325e-31 -2.36686984429879e-24 6.51326993442411e-24 1.00032191846927e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
181 6.64469100000002e-09 1.16181516177086e-09 -8.76548127069525e-03 2.45051298989337e-02 3.15627812644028e-31 -2.37947780642591e-24 6.50867447869736e-24 1.00032191846928e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
182 6.68140200000002e-09 1.17456316531016e-09 -8.86159768124163e-03 2.47672534423171e-02 3.17316466020205e-31 -2.39207684582682e-24 6.50405461630264e-24 1.00032191846920e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
183 6.71811300000002e-09 1.18738276618152e-09 -8.95822149176520e-03 2.50291903728530e-02 3.19260812214053e-31 -2.40466691511971e-24 6.49941036661250e-24 1.00032191846918e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
184 6.75482400000002e-09 1.20028743437471e-09 -9.05535233993087e-03 2.52909397084791e-02 3.21229386598383e-31 -2.41724796915324e-24 6.49474174700637e-24 1.00032191846931e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
185 6.79153500000002e-09 1.21326565207343e-09 -9.15298986167427e-03 2.55525004676654e-02 3.22975564288600e-31 -2.42981996083871e-24 6.49004877287554e-24 1.00032191846939e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
186 6.82824600000002e-09 1.22631101759939e-09 -9.25113369086628e-03 2.58138716695901e-02 3.24669279658397e-31 -2.44238284105254e-24 6.48533146188731e-24 1.00032191846936e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
187 6.86495700000002e-09 1.23942570550750e-09 -9.34978345948442e-03 2.60750523341468e-02 3.26415564445590e-31 -2.45493656271766e-24 6.48058983367779e-24 1.00032191846941e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
188 6.90166800000002e-09 1.25261177699552e-09 -9.44893879760643e-03 2.63360414820958e-02 3.28075809834858e-31 -2.46748107868579e-24 6.47582390603432e-24 1.00032191846952e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
189 6.93837900000002e-09 1.26586023828724e-09 -9.54859933341073e-03 2.65968381347637e-02 3.29613245426246e-31 -2.48001634190885e-24 6.47103369495657e-24 1.00032191846953e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
190 6.97509000000002e-09 1.27917018782514e-09 -9.64876469318427e-03 2.68574413142001e-02 3.31228053293307e-31 -2.49254230539079e-24 6.46621921841023e-24 1.00032191846944e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
191 7.01180100000002e-09 1.29254876139645e-09 -9.74943450131882e-03 2.71178500431793e-02 3.32971962597045e-31 -2.50505892213567e-24 6.46138049632660e-24 1.00032191846942e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
192 7.04851200000002e-09 1.30599922549310e-09 -9.85060838031469e-03 2.73780633453566e-02 3.34707641443314e-31 -2.51756614528946e-24 6.45651754684929e-24 1.00032191846947e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
193 7.08522300000002e-09 1.31951765045846e-09 -9.95228595078826e-03 2.76380802449683e-02 3.36449772675566e-31 -2.53006392797279e-24 6.45163038627068e-24 1.00032191846941e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
194 7.12193400000002e-09 1.33310848584670e-09 -1.00544668314627e-02 2.78978997669827e-02 3.38347828112549e-31 -2.54255222521942e-24 6.44671903285102e-24 1.00032191846932e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
195 7.15864500000002e-09 1.34677984561298e-09 -1.01571506393312e-02 2.81575209371070e-02 3.40259021219305e-31 -2.55503099015675e-24 6.44178350708299e-24 1.00032191846936e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
196 7.19535600000002e-09 1.36052467436286e-09 -1.02603369893402e-02 2.84169427819609e-02 3.41967217154868e-31 -2.56750017398513e-24 6.43682382749797e-24 1.00032191846947e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
197 7.23206700000002e-09 1.37433367110236e-09 -1.03640254945508e-02 2.86761643287448e-02 3.43550772405451e-31 -2.57995972999737e-24 6.43184001066938e-24 1.00032191846949e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
198 7.26877800000002e-09 1.38820609396898e-09 -1.04682157661463e-02 2.89351846054136e-02 3.45213419284357e-31 -2.59240961153321e-24 6.42683207534655e-24 1.00032191846940e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
199 7.30548900000002e-09 1.40214905759085e-09 -1.05729074134280e-02 2.91940026406787e-02 3.46907071384284e-31 -2.60484977188228e-24 6.42180004215151e-24 1.00032191846938e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
200 7.34220000000002e-09 1.41615794556892e-09 -1.06781000438154e-02 2.94526174641565e-02 3.48502314449144e-31 -2.61728016440652e-24 6.41674392994990e-24 1.00032191846942e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
201 7.37891100000002e-09 1.43022944504690e-09 -1.07837932628522e-02 2.97110281060783e-02 3.50115865671078e-31 -2.62970074249370e-24 6.41166375584352e-24 1.00032191846936e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
202 7.41562200000002e-09 1.44436834405105e-09 -1.08899866742021e-02 2.99692335974387e-02 3.51962655427424e-31 -2.64211145944177e-24 6.40655953879823e-24 1.00032191846920e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
203 7.45233300000002e-09 1.45858864762519e-09 -1.09966798796457e-02 3.02272329699971e-02 3.53941743529750e-31 -2.65451226880697e-24 6.40143130002782e-24 1.00032191846910e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
204 7.48904400000002e-09 1.47288701059391e-09 -1.11038724791047e-02 3.04850252564573e-02 3.55764950653396e-31 -2.66690312609022e-24 6.39627905874561e-24 1.00032191846915e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
205 7.52575500000002e-09 1.48725421810619e-09 -1.12115640707740e-02 3.07426094901268e-02 3.57467300207463e-31 -2.67928398477628e-24 6.39110283218808e-24 1.00032191846916e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
206 7.56246600000002e-09 1.50168974697907e-09 -1.13197542508275e-02 3.09999847050983e-02 3.59253390273734e-31 -2.69165479659715e-24 6.38590263987295e-24 1.00032191846908e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
207 7.59917700000002e-09 1.51620086774247e-09 -1.14284426135708e-02 3.12571499362520e-02 3.60987618660762e-31 -2.70401551507275e-24 6.38067850319030e-24 1.00032191846905e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
208 7.63588800000002e-09 1.53077613113941e-09 -1.15376287514329e-02 3.15141042194040e-02 3.62540278300956e-31 -2.71636609380515e-24 6.37543044172273e-24 1.00032191846909e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
209 7.67259900000002e-09 1.54541235662228e-09 -1.16473122549808e-02 3.17708465910123e-02 3.64113160838955e-31 -2.72870648652754e-24 6.37015847328730e-24 1.00032191846904e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
210 7.70931000000002e-09 1.56011435418787e-09 -1.17574927129155e-02 3.20273760883288e-02 3.65876199886409e-31 -2.74103664689778e-24 6.36486261954123e-24 1.00032191846904e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
211 7.74602100000002e-09 1.57489263559834e-09 -1.18681697120702e-02 3.22836917495563e-02 3.67696985537241e-31 -2.75335652876320e-24 6.35954290035030e-24 1.00032191846911e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
212 7.78273200000002e-09 1.58974134199319e-09 -1.19793428374270e-02 3.25397926135473e-02 3.69472149273253e-31 -2.76566608602398e-24 6.35419933371793e-24 1.00032191846909e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
213 7.81944300000002e-09 1.60466265627156e-09 -1.20910116721046e-02 3.27956777199555e-02 3.71297852326327e-31 -2.77796527433833e-24 6.34883193962151e-24 1.00032191846903e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
214 7.85615400000002e-09 1.61965846771274e-09 -1.22031757975125e-02 3.30513461092430e-02 3.73170702900146e-31 -2.79025404759673e-24 6.34344074021024e-24 1.00032191846911e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
215 7.89286500000002e-09 1.63473068592368e-09 -1.23158347930541e-02 3.33067968228479e-02 3.74919941033541e-31 -2.80253235775670e-24 6.33802575571178e-24 1.00032191846925e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
216 7.92957600000002e-09 1.64986744129119e-09 -1.24289882362676e-02 3.35620289028624e-02 3.76481868172308e-31 -2.81480015872743e-24 6.33258700445522e-24 1.00032191846929e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
217 7.96628700000002e-09 1.66506551094534e-09 -1.25426357028430e-02 3.38170413922015e-02 3.78062586717554e-31 -2.82705740458025e-24 6.32712450688719e-24 1.00032191846924e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
218 8.00299800000002e-09 1.68032963186358e-09 -1.26567767666178e-02 3.40718333346047e-02 3.79771070602438e-31 -2.83930404932339e-24 6.32163828534832e-24 1.00032191846924e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
