#[0]step() [1]time(s) [2]x_mean(m) [3]y_mean(m) [4]z_mean(m) [5]px_mean(kg*m/s) [6]py_mean(kg*m/s) [7]pz_mean(kg*m/s) [8]gamma_mean() [9]x_rms(m) [10]y_rms(m) [11]z_rms(m) [12]px_rms(kg*m/s) [13]py_rms(kg*m/s) [14]pz_rms(kg*m/s) [15]gamma_rms() [16]emittance_x(m) [17]emittance_y(m) [18]emittance_z(m) [19]alpha_x() [20]alpha_y() [21]beta_x(m) [22]beta_y(m) [23]charge(C)
7866 2.88768726000032e-07 2.19573299705413e-06 3.01661235290554e-03 2.41604210380227e-03 1.37912044613515e-29 1.72262997488935e-25 -4.13503868256081e-26 1.00000021040900e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7867 2.88805437000032e-07 2.19628882169263e-06 3.02355619743969e-03 2.41437884417316e-03 1.37930086842467e-29 1.72342944283448e-25 -4.11930810858603e-26 1.00000021050666e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7868 2.88842148000032e-07 2.19684471888103e-06 3.03050325770251e-03 2.41272192711348e-03 1.37948049977711e-29 1.72422586195546e-25 -4.10356207757648e-26 1.00000021060393e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7869 2.88878859000032e-07 2.19740068830299e-06 3.03745352140117e-03 2.41107135884055e-03 1.37965935218818e-29 1.72501922926377e-25 -4.08780064862509e-26 1.00000021070084e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7870 2.88915570000032e-07 2.19795672964701e-06 3.04440697623080e-03 2.40942714554783e-03 1.37983743766151e-29 1.72580954178229e-25 -4.07202388088239e-26 1.00000021079737e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7871 2.88952281000032e-07 2.19851284260644e-06 3.05136360987455e-03 2.40778929340498e-03 1.38001476820909e-29 1.72659679654540e-25 -4.05623183355629e-26 1.00000021089353e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7872 2.88988992000032e-07 2.19906902687946e-06 3.05832341000366e-03 2.40615780855774e-03 1.38019135585193e-29 1.72738099059893e-25 -4.04042456591186e-26 1.00000021098932e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7873 2.89025703000032e-07 2.19962528216911e-06 3.06528636427747e-03 2.40453269712798e-03 1.38036721262036e-29 1.72816212100021e-25 -4.02460213727108e-26 1.00000021108473e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7874 2.89062414000032e-07 2.20018160818325e-06 3.07225246034350e-03 2.40291396521365e-03 1.38054235055453e-29 1.72894018481804e-25 -4.00876460701264e-26 1.00000021117977e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7875 2.89099125000032e-07 2.20073800463464e-06 3.07922168583747e-03 2.40130161888876e-03 1.38071678170478e-29 1.72971517913273e-25 -3.99291203457174e-26 1.00000021127443e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7876 2.89135836000032e-07 2.20129447124087e-06 3.08619402838335e-03 2.39969566420334e-03 1.38089051813218e-29 1.73048710103613e-25 -3.97704447943980e-26 1.00000021136872e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7877 2.89172547000033e-07 2.20185100772439e-06 3.09316947559344e-03 2.39809610718346e-03 1.38106357190891e-29 1.73125594763158e-25 -3.96116200116431e-26 1.00000021146263e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7878 2.89209258000033e-07 2.20240761381252e-06 3.10014801506835e-03 2.39650295383116e-03 1.38123595511864e-29 1.73202171603398e-25 -3.94526465934859e-26 1.00000021155616e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7879 2.89245969000033e-07 2.20296428923746e-06 3.10712963439713e-03 2.39491621012445e-03 1.38140767985701e-29 1.73278440336977e-25 -3.92935251365153e-26 1.00000021164932e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7880 2.89282680000033e-07 2.20352103373629e-06 3.11411432115725e-03 2.39333588201730e-03 1.38157875823205e-29 1.73354400677695e-25 -3.91342562378740e-26 1.00000021174210e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7881 2.89319391000033e-07 2.20407784705097e-06 3.12110206291465e-03 2.39176197543958e-03 1.38174920236439e-29 1.73430052340510e-25 -3.89748404952562e-26 1.00000021183451e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7882 2.89356102000033e-07 2.20463472892832e-06 3.12809284722385e-03 2.39019449629710e-03 1.38191902438780e-29 1.73505395041536e-25 -3.88152785069055e-26 1.00000021192653e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7883 2.89392813000033e-07 2.20519167912010e-06 3.13508666162791e-03 2.38863345047151e-03 1.38208823644975e-29 1.73580428498047e-25 -3.86555708716123e-26 1.00000021201818e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7884 2.89429524000033e-07 2.20574869738293e-06 3.14208349365856e-03 2.38707884382034e-03 1.38225685071145e-29 1.73655152428477e-25 -3.84957181887119e-26 1.00000021210945e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7885 2.89466235000033e-07 2.20630578347835e-06 3.14908333083617e-03 2.38553068217694e-03 1.38242487934836e-29 1.73729566552423e-25 -3.83357210580823e-26 1.00000021220035e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7886 2.89502946000033e-07 2.20686293717281e-06 3.15608616066985e-03 2.38398897135050e-03 1.38259233455063e-29 1.73803670590641e-25 -3.81755800801415e-26 1.00000021229086e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7887 2.89539657000033e-07 2.20742015823767e-06 3.16309197065748e-03 2.38245371712598e-03 1.38275922852341e-29 1.73877464265053e-25 -3.80152958558457e-26 1.00000021238100e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7888 2.89576368000033e-07 2.20797744644922e-06 3.17010074828576e-03 2.38092492526411e-03 1.38292557348707e-29 1.73950947298744e-25 -3.78548689866872e-26 1.00000021247075e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7889 2.89613079000033e-07 2.20853480158866e-06 3.17711248103024e-03 2.37940260150138e-03 1.38309138167763e-29 1.74024119415965e-25 -3.76943000746913e-26 1.00000021256013e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7890 2.89649790000033e-07 2.20909222344214e-06 3.18412715635540e-03 2.37788675155001e-03 1.38325666534710e-29 1.74096980342133e-25 -3.75335897224151e-26 1.00000021264912e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7891 2.89686501000033e-07 2.20964971180076e-06 3.19114476171466e-03 2.37637738109791e-03 1.38342143676381e-29 1.74169529803832e-25 -3.73727385329446e-26 1.00000021273774e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7892 2.89723212000033e-07 2.21020726646055e-06 3.19816528455045e-03 2.37487449580868e-03 1.38358570821280e-29 1.74241767528816e-25 -3.72117471098926e-26 1.00000021282597e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7893 2.89759923000033e-07 2.21076488722249e-06 3.20518871229426e-03 2.37337810132160e-03 1.38374949199587e-29 1.74313693246008e-25 -3.70506160573965e-26 1.00000021291383e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7894 2.89796634000033e-07 2.21132257389254e-06 3.21221503236667e-03 2.37188820325158e-03 1.38391280043214e-29 1.74385306685500e-25 -3.68893459801160e-26 1.00000021300130e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7895 2.89833345000033e-07 2.21188032628162e-06 3.21924423217742e-03 2.37040480718914e-03 1.38407564585828e-29 1.74456607578558e-25 -3.67279374832308e-26 1.00000021308839e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7896 2.89870056000033e-07 2.21243814420561e-06 3.22627629912541e-03 2.36892791870042e-03 1.38423804062877e-29 1.74527595657618e-25 -3.65663911724384e-26 1.00000021317510e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7897 2.89906767000033e-07 2.21299602748540e-06 3.23331122059883e-03 2.36745754332714e-03 1.38439999711617e-29 1.74598270656292e-25 -3.64047076539519e-26 1.00000021326142e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7898 2.89943478000033e-07 2.21355397594685e-06 3.24034898397512e-03 2.36599368658656e-03 1.38456152771132e-29 1.74668632309365e-25 -3.62428875344976e-26 1.00000021334737e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7899 2.89980189000033e-07 2.21411198942083e-06 3.24738957662106e-03 2.36453635397150e-03 1.38472264482369e-29 1.74738680352798e-25 -3.60809314213128e-26 1.00000021343293e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7900 2.90016900000033e-07 2.21467006774320e-06 3.25443298589284e-03 2.36308555095028e-03 1.38488336088181e-29 1.74808414523728e-25 -3.59188399221435e-26 1.00000021351810e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7901 2.90053611000033e-07 2.21522821075485e-06 3.26147919913605e-03 2.36164128296673e-03 1.38504368833323e-29 1.74877834560471e-25 -3.57566136452421e-26 1.00000021360290e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7902 2.90090322000033e-07 2.21578641830167e-06 3.26852820368576e-03 2.36020355544015e-03 1.38520363964482e-29 1.74946940202520e-25 -3.55942531993654e-26 1.00000021368730e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7903 2.90127033000033e-07 2.21634469023459e-06 3.27557998686659e-03 2.35877237376530e-03 1.38536322730309e-29 1.75015731190549e-25 -3.54317591937717e-26 1.00000021377133e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7904 2.90163744000033e-07 2.21690302640959e-06 3.28263453599270e-03 2.35734774331239e-03 1.38552246381440e-29 1.75084207266411e-25 -3.52691322382194e-26 1.00000021385497e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7905 2.90200455000033e-07 2.21746142668766e-06 3.28969183836790e-03 2.35592966942701e-03 1.38568136170525e-29 1.75152368173141e-25 -3.51063729429640e-26 1.00000021393822e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7906 2.90237166000033e-07 2.21801989093488e-06 3.29675188128566e-03 2.35451815743019e-03 1.38583993352225e-29 1.75220213654957e-25 -3.49434819187560e-26 1.00000021402109e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7907 2.90273877000033e-07 2.21857841902236e-06 3.30381465202915e-03 2.35311321261830e-03 1.38599819183259e-29 1.75287743457259e-25 -3.47804597768389e-26 1.00000021410358e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7908 2.90310588000033e-07 2.21913701082629e-06 3.31088013787132e-03 2.35171484026310e-03 1.38615614922418e-29 1.75354957326633e-25 -3.46173071289466e-26 1.00000021418567e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7909 2.90347299000033e-07 2.21969566622795e-06 3.31794832607492e-03 2.35032304561165e-03 1.38631381830574e-29 1.75421855010850e-25 -3.44540245873010e-26 1.00000021426738e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7910 2.90384010000033e-07 2.22025438511367e-06 3.32501920389257e-03 2.34893783388637e-03 1.38647121170710e-29 1.75488436258866e-25 -3.42906127646105e-26 1.00000021434871e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7911 2.90420721000033e-07 2.22081316737493e-06 3.33209275856679e-03 2.34755921028494e-03 1.38662834207912e-29 1.75554700820825e-25 -3.41270722740665e-26 1.00000021442965e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7912 2.90457432000033e-07 2.22137201290825e-06 3.33916897733005e-03 2.34618717998034e-03 1.38678522209426e-29 1.75620648448059e-25 -3.39634037293423e-26 1.00000021451020e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7913 2.90494143000033e-07 2.22193092161531e-06 3.34624784740485e-03 2.34482174812081e-03 1.38694186444661e-29 1.75686278893089e-25 -3.37996077445899e-26 1.00000021459036e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7914 2.90530854000033e-07 2.22248989340289e-06 3.35332935600370e-03 2.34346291982982e-03 1.38709828185176e-29 1.75751591909627e-25 -3.36356849344382e-26 1.00000021467014e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7915 2.90567565000034e-07 2.22304892818289e-06 3.36041349032923e-03 2.34211070020605e-03 1.38725448704726e-29 1.75816587252575e-25 -3.34716359139906e-26 1.00000021474953e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7916 2.90604276000034e-07 2.22360802587237e-06 3.36750023757422e-03 2.34076509432342e-03 1.38741049279280e-29 1.75881264678027e-25 -3.33074612988226e-26 1.00000021482853e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7917 2.90640987000034e-07 2.22416718639352e-06 3.37458958492164e-03 2.33942610723099e-03 1.38756631187006e-29 1.75945623943268e-25 -3.31431617049797e-26 1.00000021490714e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7918 2.90677698000034e-07 2.22472640967368e-06 3.38168151954470e-03 2.33809374395302e-03 1.38772195708306e-29 1.76009664806780e-25 -3.29787377489748e-26 1.00000021498536e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7919 2.90714409000034e-07 2.22528569564539e-06 3.38877602860690e-03 2.33676800948888e-03 1.38787744125827e-29 1.76073387028238e-25 -3.28141900477863e-26 1.00000021506319e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7920 2.90751120000034e-07 2.22584504424631e-06 3.39587309926209e-03 2.33544890881309e-03 1.38803277724457e-29 1.76136790368512e-25 -3.26495192188555e-26 1.00000021514063e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7921 2.90787831000034e-07 2.22640445541933e-06 3.40297271865448e-03 2.33413644687528e-03 1.38818797791335e-29 1.76199874589668e-25 -3.24847258800842e-26 1.00000021521769e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7922 2.90824542000034e-07 2.22696392911251e-06 3.41007487391876e-03 2.33283062860015e-03 1.38834305615888e-29 1.76262639454972e-25 -3.23198106498327e-26 1.00000021529435e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7923 2.90861253000034e-07 2.22752346527911e-06 3.41717955218006e-03 2.33153145888748e-03 1.38849802489829e-29 1.76325084728884e-25 -3.21547741469173e-26 1.00000021537062e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7924 2.90897964000034e-07 2.22808306387760e-06 3.42428674055406e-03 2.33023894261212e-03 1.38865289707161e-29 1.76387210177067e-25 -3.19896169906082e-26 1.00000021544651e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
7925 2.90934675000034e-07 2.22864272487168e-06 3.43139642614702e-03 2.32895308462393e-03 1.38880768564173e-29 1.76449015566382e-25 -3.18243398006267e-26 1.00000021552200e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 -nan -nan -nan -nan -1.60217663400000e-19
