timestamp_utc,F_drag_nN,V_min_V,P_at_Vmin_mW,P_at_100V_mW,P_at_200V_mW,P_at_300V_mW,feasible_at_300V
2024-10-10T16:10:00+00:00,24.7578,263.9,137.080,84.382,119.334,146.153,1
2024-10-10T16:15:00+00:00,25.9489,270.2,145.373,88.441,125.075,153.184,1
2024-10-10T16:20:00+00:00,25.3259,266.9,141.023,86.318,122.072,149.507,1
2024-10-10T16:25:00+00:00,22.9942,254.3,124.985,78.371,110.833,135.742,1
2024-10-10T16:30:00+00:00,19.7998,236.0,103.672,67.483,95.436,116.885,1
2024-10-10T16:35:00+00:00,16.6200,216.2,83.296,56.646,80.109,98.113,1
2024-10-10T16:40:00+00:00,14.1203,199.3,67.942,48.126,68.060,83.357,1
2024-10-10T16:45:00+00:00,12.7772,189.6,59.962,43.548,61.587,75.428,1
2024-10-10T16:50:00+00:00,12.5148,187.6,58.427,42.654,60.322,73.879,1
2024-10-10T16:55:00+00:00,12.5594,188.0,58.688,42.806,60.537,74.142,1
2024-10-10T17:00:00+00:00,12.1358,184.8,56.224,41.362,58.495,71.642,1
2024-10-10T17:05:00+00:00,11.2298,177.7,51.027,38.274,54.128,66.293,1
2024-10-10T17:10:00+00:00,10.4675,171.6,46.735,35.676,50.454,61.793,1
2024-10-10T17:15:00+00:00,10.6281,172.9,47.633,36.224,51.228,62.741,1
2024-10-10T17:20:00+00:00,12.1564,184.9,56.343,41.432,58.594,71.763,1
2024-10-10T17:25:00+00:00,14.7127,203.4,71.524,50.145,70.916,86.854,1
2024-10-10T17:30:00+00:00,17.4727,221.7,88.672,59.552,84.219,103.147,1
2024-10-10T17:35:00+00:00,20.0911,237.7,105.582,68.476,96.840,118.604,1
2024-10-10T17:40:00+00:00,22.6466,252.4,122.628,77.186,109.158,133.690,1
2024-10-10T17:45:00+00:00,24.8574,264.4,137.770,84.721,119.814,146.741,1
2024-10-10T17:50:00+00:00,25.9152,270.0,145.137,88.326,124.913,152.986,1
2024-10-10T17:55:00+00:00,25.1353,265.9,139.698,85.668,121.153,148.382,1
2024-10-10T18:00:00+00:00,22.7008,252.7,122.995,77.371,109.419,134.010,1
2024-10-10T18:05:00+00:00,19.4864,234.1,101.625,66.415,93.925,115.035,1
2024-10-10T18:10:00+00:00,16.3522,214.5,81.622,55.733,78.818,96.532,1
2024-10-10T18:15:00+00:00,13.9518,198.1,66.930,47.552,67.248,82.362,1
2024-10-10T18:20:00+00:00,12.7329,189.3,59.702,43.397,61.373,75.166,1
2024-10-10T18:25:00+00:00,12.5516,187.9,58.642,42.780,60.499,74.096,1
2024-10-10T18:30:00+00:00,12.5901,188.2,58.867,42.911,60.685,74.323,1
2024-10-10T18:35:00+00:00,12.1168,184.6,56.114,41.297,58.403,71.529,1
2024-10-10T18:40:00+00:00,11.1938,177.5,50.823,38.152,53.955,66.081,1
2024-10-10T18:45:00+00:00,10.4816,171.7,46.813,35.724,50.522,61.876,1
2024-10-10T18:50:00+00:00,10.7491,173.9,48.311,36.636,51.811,63.455,1
2024-10-10T18:55:00+00:00,12.3841,186.7,57.666,42.209,59.692,73.107,1
2024-10-10T19:00:00+00:00,14.9749,205.2,73.121,51.039,72.180,88.402,1
2024-10-10T19:05:00+00:00,17.7074,223.2,90.163,60.352,85.351,104.533,1
2024-10-10T19:10:00+00:00,20.3001,239.0,106.957,69.188,97.847,119.838,1
2024-10-10T19:15:00+00:00,22.8291,253.4,123.865,77.808,110.037,134.768,1
2024-10-10T19:20:00+00:00,24.9609,265.0,138.488,85.074,120.313,147.353,1
2024-10-10T19:25:00+00:00,25.8706,269.8,144.825,88.174,124.697,152.723,1
2024-10-10T19:30:00+00:00,24.9303,264.8,138.275,84.969,120.165,147.171,1
2024-10-10T19:35:00+00:00,22.3965,251.0,120.938,76.334,107.952,132.214,1
2024-10-10T19:40:00+00:00,19.1634,232.2,99.524,65.314,92.369,113.128,1
2024-10-10T19:45:00+00:00,16.0745,212.7,79.893,54.787,77.480,94.893,1
2024-10-10T19:50:00+00:00,13.7736,196.8,65.864,46.944,66.389,81.310,1
2024-10-10T19:55:00+00:00,12.6754,188.8,59.366,43.202,61.096,74.827,1
2024-10-10T20:00:00+00:00,12.5686,188.0,58.741,42.837,60.581,74.197,1
2024-10-10T20:05:00+00:00,12.6008,188.3,58.929,42.947,60.736,74.387,1
2024-10-10T20:10:00+00:00,12.0873,184.4,55.943,41.197,58.261,71.355,1
2024-10-10T20:15:00+00:00,11.1586,177.2,50.623,38.032,53.785,65.873,1
2024-10-10T20:20:00+00:00,10.5067,171.9,46.953,35.810,50.643,62.024,1
2024-10-10T20:25:00+00:00,10.8888,175.0,49.098,37.112,52.485,64.280,1
2024-10-10T20:30:00+00:00,12.6325,188.5,59.115,43.055,60.889,74.573,1
2024-10-10T20:35:00+00:00,15.2557,207.2,74.838,51.996,73.533,90.059,1
2024-10-10T20:40:00+00:00,17.9612,224.8,91.781,61.217,86.574,106.031,1
2024-10-10T20:45:00+00:00,20.5290,240.3,108.466,69.969,98.951,121.189,1
2024-10-10T20:50:00+00:00,23.0276,254.5,125.212,78.485,110.994,135.939,1
2024-10-10T20:55:00+00:00,25.0730,265.6,139.265,85.456,120.853,148.014,1
2024-10-10T21:00:00+00:00,25.8249,269.5,144.505,88.019,124.477,152.453,1
2024-10-10T21:05:00+00:00,24.7174,263.7,136.801,84.244,119.139,145.915,1
2024-10-10T21:10:00+00:00,22.0860,249.3,118.845,75.275,106.456,130.381,1
2024-10-10T21:15:00+00:00,18.8371,230.2,97.410,64.202,90.796,111.201,1
2024-10-10T21:20:00+00:00,15.7930,210.8,78.148,53.827,76.123,93.231,1
2024-10-10T21:25:00+00:00,13.5898,195.5,64.767,46.318,65.504,80.225,1
2024-10-10T21:30:00+00:00,12.6076,188.3,58.969,42.970,60.769,74.427,1
2024-10-10T21:35:00+00:00,12.5663,188.0,58.728,42.830,60.570,74.183,1
2024-10-10T21:40:00+00:00,12.5861,188.2,58.844,42.897,60.666,74.300,1
2024-10-10T21:45:00+00:00,12.0380,184.0,55.658,41.029,58.024,71.064,1
2024-10-10T21:50:00+00:00,11.1171,176.8,50.388,37.890,53.585,65.628,1
2024-10-10T21:55:00+00:00,10.5380,172.2,47.128,35.916,50.793,62.209,1
2024-10-10T22:00:00+00:00,11.0426,176.3,49.966,37.636,53.226,65.188,1
2024-10-10T22:05:00+00:00,12.8952,190.5,60.656,43.951,62.156,76.125,1
2024-10-10T22:10:00+00:00,15.5480,209.1,76.635,52.992,74.942,91.785,1
2024-10-10T22:15:00+00:00,18.2298,226.5,93.500,62.132,87.868,107.616,1
2024-10-10T22:20:00+00:00,20.7770,241.8,110.106,70.814,100.146,122.653,1
2024-10-10T22:25:00+00:00,23.2429,255.7,126.677,79.218,112.032,137.210,1
2024-10-10T22:30:00+00:00,25.1932,266.2,140.100,85.866,121.432,148.724,1
2024-10-10T22:35:00+00:00,25.7812,269.3,144.199,87.870,124.266,152.195,1
2024-10-10T22:40:00+00:00,24.5060,262.6,135.340,83.523,118.120,144.667,1
2024-10-10T22:45:00+00:00,21.7765,247.5,116.767,74.221,104.964,128.554,1
2024-10-10T22:50:00+00:00,18.5119,228.2,95.312,63.094,89.228,109.282,1
2024-10-10T22:55:00+00:00,15.5140,208.9,76.426,52.876,74.778,91.584,1
2024-10-10T23:00:00+00:00,13.4071,194.2,63.680,45.695,64.623,79.147,1
2024-10-10T23:05:00+00:00,12.5337,187.8,58.538,42.718,60.413,73.991,1
2024-10-10T23:10:00+00:00,12.5475,187.9,58.618,42.765,60.479,74.072,1
2024-10-10T23:15:00+00:00,12.5480,187.9,58.621,42.767,60.482,74.075,1
2024-10-10T23:20:00+00:00,11.9659,183.5,55.241,40.783,57.676,70.638,1
2024-10-10T23:25:00+00:00,11.0605,176.4,50.068,37.698,53.312,65.294,1
2024-10-10T23:30:00+00:00,10.5670,172.4,47.291,36.015,50.933,62.380,1
2024-10-10T23:35:00+00:00,11.2035,177.5,50.878,38.185,54.001,66.138,1
2024-10-10T23:40:00+00:00,13.1662,192.5,62.253,44.874,63.462,77.724,1
2024-10-10T23:45:00+00:00,15.8462,211.1,78.477,54.008,76.379,93.545,1
2024-10-10T23:50:00+00:00,18.5067,228.2,95.279,63.076,89.203,109.251,1
2024-10-10T23:55:00+00:00,21.0391,243.3,111.846,71.707,101.409,124.201,1
2024-10-11T00:00:00+00:00,23.4731,257.0,128.247,80.003,113.141,138.569,1
2024-10-11T00:05:00+00:00,25.7560,269.2,144.024,87.784,124.145,152.046,1
2024-10-11T00:10:00+00:00,26.1509,271.2,146.789,89.130,126.049,154.378,1
2024-10-11T00:15:00+00:00,24.7027,263.6,136.699,84.194,119.068,145.828,1
2024-10-11T00:20:00+00:00,21.8907,248.2,117.533,74.610,105.514,129.228,1
2024-10-11T00:25:00+00:00,18.6339,229.0,96.098,63.510,89.816,110.002,1
2024-10-11T00:30:00+00:00,15.7176,210.3,77.681,53.570,75.759,92.786,1
2024-10-11T00:35:00+00:00,13.7574,196.7,65.767,46.889,66.311,81.214,1
2024-10-11T00:40:00+00:00,13.0497,191.6,61.566,44.477,62.900,77.037,1
2024-10-11T00:45:00+00:00,13.1672,192.5,62.259,44.878,63.467,77.730,1
2024-10-11T00:50:00+00:00,13.1742,192.5,62.300,44.901,63.500,77.772,1
2024-10-11T00:55:00+00:00,12.5614,188.0,58.699,42.813,60.546,74.154,1
2024-10-11T01:00:00+00:00,11.6648,181.1,53.510,39.757,56.225,68.861,1
2024-10-11T01:05:00+00:00,11.2530,177.9,51.159,38.353,54.240,66.430,1
2024-10-11T01:10:00+00:00,12.0257,183.9,55.587,40.987,57.964,70.991,1
2024-10-11T01:15:00+00:00,14.0905,199.1,67.763,48.025,67.917,83.181,1
2024-10-11T01:20:00+00:00,16.7605,217.1,84.177,57.125,80.786,98.943,1
2024-10-11T01:25:00+00:00,19.3501,233.3,100.737,65.951,93.268,114.230,1
2024-10-11T01:30:00+00:00,21.8211,247.8,117.066,74.372,105.178,128.817,1
2024-10-11T01:35:00+00:00,24.1814,260.8,133.103,82.417,116.555,142.751,1
2024-10-11T01:40:00+00:00,25.8911,269.9,144.968,88.244,124.796,152.843,1
2024-10-11T01:45:00+00:00,26.1102,271.0,146.503,88.991,125.852,154.137,1
2024-10-11T01:50:00+00:00,24.4959,262.5,135.270,83.489,118.071,144.607,1
2024-10-11T01:55:00+00:00,21.5961,246.5,115.559,73.606,104.094,127.489,1
2024-10-11T02:00:00+00:00,18.3290,227.1,94.136,62.470,88.346,108.202,1
2024-10-11T02:05:00+00:00,15.4588,208.5,76.086,52.688,74.512,91.258,1
2024-10-11T02:10:00+00:00,13.5917,195.5,64.778,46.324,65.513,80.236,1
2024-10-11T02:15:00+00:00,12.9797,191.1,61.153,44.239,62.563,76.623,1
2024-10-11T02:20:00+00:00,13.1283,192.2,62.029,44.745,63.279,77.501,1
2024-10-11T02:25:00+00:00,13.0979,192.0,61.850,44.641,63.132,77.321,1
2024-10-11T02:30:00+00:00,12.4495,187.1,58.047,42.432,60.007,73.494,1
2024-10-11T02:35:00+00:00,11.5766,180.5,53.004,39.456,55.800,68.340,1
2024-10-11T02:40:00+00:00,11.2617,178.0,51.208,38.383,54.282,66.481,1
2024-10-11T02:45:00+00:00,12.1765,185.1,56.459,41.501,58.691,71.882,1
2024-10-11T02:50:00+00:00,14.3543,201.0,69.353,48.924,69.188,84.738,1
2024-10-11T02:55:00+00:00,17.0545,219.0,86.027,58.127,82.204,100.679,1
2024-10-11T03:00:00+00:00,19.6350,235.0,102.594,66.922,94.641,115.912,1
2024-10-11T03:05:00+00:00,22.1013,249.3,118.948,75.328,106.529,130.471,1
2024-10-11T03:10:00+00:00,24.4289,262.2,134.808,83.261,117.749,144.212,1
2024-10-11T03:15:00+00:00,26.0293,270.6,145.936,88.715,125.462,153.659,1
2024-10-11T03:20:00+00:00,26.0733,270.8,146.245,88.865,125.674,153.919,1
2024-10-11T03:25:00+00:00,24.2983,261.4,133.908,82.816,117.119,143.441,1
2024-10-11T03:30:00+00:00,21.3165,244.9,113.692,72.653,102.747,125.838,1
2024-10-11T03:35:00+00:00,18.0433,225.3,92.306,61.497,86.970,106.516,1
2024-10-11T03:40:00+00:00,15.2239,206.9,74.643,51.887,73.380,89.871,1
2024-10-11T03:45:00+00:00,13.4489,194.5,63.929,45.838,64.825,79.394,1
2024-10-11T03:50:00+00:00,12.9217,190.7,60.811,44.041,62.283,76.281,1
2024-10-11T03:55:00+00:00,13.0878,191.9,61.790,44.607,63.084,77.261,1
2024-10-11T04:00:00+00:00,13.0115,191.3,61.340,44.347,62.716,76.811,1
2024-10-11T04:05:00+00:00,12.3246,186.2,57.319,42.006,59.405,72.756,1
2024-10-11T04:10:00+00:00,11.4752,179.7,52.425,39.111,55.311,67.742,1
2024-10-11T04:15:00+00:00,11.2575,178.0,51.184,38.369,54.261,66.456,1
2024-10-11T04:20:00+00:00,12.3105,186.1,57.237,41.958,59.337,72.673,1
2024-10-11T04:25:00+00:00,14.5927,202.6,70.795,49.736,70.337,86.145,1
2024-10-11T04:30:00+00:00,17.3231,220.8,87.724,59.042,83.498,102.264,1
2024-10-11T04:35:00+00:00,19.9074,236.6,104.377,67.850,95.955,117.520,1
2024-10-11T04:40:00+00:00,22.3799,250.9,120.826,76.277,107.872,132.116,1
2024-10-11T04:45:00+00:00,24.6770,263.5,136.522,84.106,118.944,145.677,1
2024-10-11T04:50:00+00:00,26.1654,271.3,146.891,89.179,126.118,154.463,1
2024-10-11T04:55:00+00:00,26.0349,270.6,145.976,88.734,125.489,153.693,1
2024-10-11T05:00:00+00:00,24.1073,260.4,132.593,82.165,116.198,142.313,1
2024-10-11T05:05:00+00:00,21.0529,243.4,111.937,71.754,101.476,124.282,1
2024-10-11T05:10:00+00:00,17.7797,223.6,90.623,60.598,85.699,104.959,1
2024-10-11T05:15:00+00:00,15.0153,205.5,73.367,51.176,72.374,88.640,1
2024-10-11T05:20:00+00:00,13.3341,193.7,63.247,45.446,64.271,78.716,1
2024-10-11T05:25:00+00:00,12.8844,190.4,60.592,43.914,62.104,76.061,1
2024-10-11T05:30:00+00:00,13.0530,191.6,61.584,44.488,62.916,77.056,1
2024-10-11T05:35:00+00:00,12.9208,190.7,60.806,44.038,62.279,76.276,1
2024-10-11T05:40:00+00:00,12.1938,185.2,56.560,41.560,58.775,71.984,1
2024-10-11T05:45:00+00:00,11.3675,178.8,51.810,38.744,54.792,67.106,1
2024-10-11T05:50:00+00:00,11.2447,177.9,51.112,38.325,54.200,66.381,1
2024-10-11T05:55:00+00:00,12.4297,187.0,57.931,42.364,59.912,73.377,1
2024-10-11T06:00:00+00:00,14.8057,204.1,72.089,50.462,71.364,87.403,1
2024-10-11T06:05:00+00:00,17.5596,222.3,89.223,59.848,84.638,103.660,1
2024-10-11T06:10:00+00:00,20.1530,238.1,105.989,68.687,97.138,118.970,1
2024-10-11T06:15:00+00:00,22.6438,252.4,122.609,77.177,109.144,133.674,1
2024-10-11T06:20:00+00:00,24.9173,264.8,138.185,84.925,120.103,147.095,1
2024-10-11T06:25:00+00:00,26.2942,272.0,147.795,89.618,126.739,155.223,1
2024-10-11T06:30:00+00:00,25.9915,270.4,145.671,88.586,125.280,153.436,1
2024-10-11T06:35:00+00:00,23.9190,259.4,131.300,81.523,115.291,141.202,1
2024-10-11T06:40:00+00:00,20.8022,241.9,110.273,70.900,100.267,122.802,1
2024-10-11T06:45:00+00:00,17.5381,222.1,89.087,59.775,84.534,103.533,1
2024-10-11T06:50:00+00:00,14.8352,204.3,72.269,50.563,71.506,87.577,1
2024-10-11T06:55:00+00:00,13.2489,193.1,62.742,45.156,63.860,78.212,1
2024-10-11T07:00:00+00:00,12.8708,190.3,60.512,43.867,62.038,75.980,1
2024-10-11T07:05:00+00:00,13.0315,191.5,61.458,44.415,62.812,76.929,1
2024-10-11T07:10:00+00:00,12.8342,190.0,60.297,43.743,61.862,75.765,1
2024-10-11T07:15:00+00:00,12.0633,184.2,55.804,41.115,58.146,71.213,1
2024-10-11T07:20:00+00:00,11.2606,178.0,51.202,38.379,54.276,66.475,1
2024-10-11T07:25:00+00:00,11.2309,177.7,51.033,38.278,54.133,66.299,1
2024-10-11T07:30:00+00:00,12.5392,187.8,58.570,42.737,60.439,74.023,1
2024-10-11T07:35:00+00:00,14.9961,205.4,73.250,51.111,72.282,88.527,1
2024-10-11T07:40:00+00:00,17.7665,223.6,90.539,60.553,85.635,104.881,1
2024-10-11T07:45:00+00:00,20.3682,239.4,107.405,69.421,98.175,120.240,1
2024-10-11T07:50:00+00:00,22.8787,253.7,124.201,77.977,110.276,135.060,1
2024-10-11T07:55:00+00:00,25.1346,265.9,139.693,85.666,121.150,148.378,1
2024-10-11T08:00:00+00:00,26.4069,272.6,148.587,90.002,127.282,155.888,1
2024-10-11T08:05:00+00:00,25.9386,270.1,145.301,88.406,125.025,153.124,1
2024-10-11T08:10:00+00:00,23.7307,258.4,130.009,80.881,114.383,140.090,1
2024-10-11T08:15:00+00:00,20.5608,240.5,108.677,70.077,99.104,121.377,1
2024-10-11T08:20:00+00:00,17.3147,220.7,87.671,59.014,83.458,102.214,1
2024-10-11T08:25:00+00:00,14.6822,203.2,71.338,50.041,70.769,86.674,1
2024-10-11T08:30:00+00:00,13.1937,192.7,62.416,44.968,63.594,77.887,1
2024-10-11T08:35:00+00:00,12.8813,190.4,60.574,43.903,62.089,76.043,1
2024-10-11T08:40:00+00:00,13.0250,191.4,61.420,44.393,62.781,76.891,1
2024-10-11T08:45:00+00:00,12.7586,189.5,59.853,43.485,61.497,75.318,1
2024-10-11T08:50:00+00:00,11.9422,183.3,55.105,40.702,57.562,70.499,1
2024-10-11T08:55:00+00:00,11.1615,177.2,50.640,38.042,53.799,65.890,1
2024-10-11T09:00:00+00:00,11.2232,177.7,50.989,38.252,54.096,66.254,1
2024-10-11T09:05:00+00:00,12.6469,188.6,59.199,43.104,60.958,74.659,1
2024-10-11T09:10:00+00:00,15.1706,206.6,74.317,51.706,73.123,89.557,1
2024-10-11T09:15:00+00:00,17.9483,224.7,91.699,61.173,86.512,105.955,1
2024-10-11T09:20:00+00:00,20.5565,240.5,108.648,70.062,99.083,121.351,1
2024-10-11T09:25:00+00:00,23.0831,254.8,125.590,78.674,111.262,136.267,1
2024-10-11T09:30:00+00:00,25.3158,266.9,140.953,86.284,122.023,149.448,1
2024-10-11T09:35:00+00:00,26.4875,273.0,149.154,90.277,127.671,156.364,1
2024-10-11T09:40:00+00:00,25.8678,269.8,144.805,88.165,124.684,152.706,1
2024-10-11T09:45:00+00:00,23.5384,257.3,128.694,80.226,113.456,138.955,1
2024-10-11T09:50:00+00:00,20.3260,239.1,107.127,69.277,97.972,119.991,1
2024-10-11T09:55:00+00:00,17.1057,219.4,86.350,58.301,82.450,100.981,1
2024-10-11T10:00:00+00:00,14.5512,202.3,70.544,49.595,70.137,85.900,1
2024-10-11T10:05:00+00:00,13.1655,192.4,62.249,44.872,63.458,77.720,1
2024-10-11T10:10:00+00:00,12.9152,190.6,60.773,44.019,62.252,76.243,1
2024-10-11T10:15:00+00:00,13.0340,191.5,61.473,44.424,62.824,76.944,1
2024-10-11T10:20:00+00:00,12.6955,189.0,59.484,43.270,61.193,74.946,1
2024-10-11T10:25:00+00:00,11.8368,182.5,54.497,40.343,57.054,69.876,1
2024-10-11T10:30:00+00:00,11.0802,176.6,50.179,37.765,53.407,65.410,1
2024-10-11T10:35:00+00:00,11.2298,177.7,51.027,38.274,54.128,66.293,1
2024-10-11T10:40:00+00:00,12.7602,189.5,59.863,43.490,61.505,75.327,1
2024-10-11T10:45:00+00:00,15.3381,207.7,75.344,52.277,73.930,90.546,1
2024-10-11T10:50:00+00:00,18.1135,225.7,92.755,61.736,87.308,106.930,1
2024-10-11T10:55:00+00:00,20.7232,241.4,109.751,70.631,99.887,122.336,1
2024-10-11T11:00:00+00:00,23.2604,255.8,126.796,79.278,112.116,137.314,1
2024-10-11T11:05:00+00:00,25.4612,267.6,141.966,86.779,122.724,150.306,1
2024-10-11T11:10:00+00:00,26.5261,273.2,149.426,90.409,127.857,156.592,1
2024-10-11T11:15:00+00:00,25.7641,269.2,144.080,87.811,124.184,152.094,1
2024-10-11T11:20:00+00:00,23.3333,256.2,127.294,79.527,112.468,137.744,1
2024-10-11T11:25:00+00:00,20.0928,237.7,105.593,68.482,96.848,118.615,1
2024-10-11T11:30:00+00:00,16.9070,218.1,85.098,57.624,81.492,99.807,1
2024-10-11T11:35:00+00:00,14.4375,201.5,69.855,49.207,69.589,85.229,1
2024-10-11T11:40:00+00:00,13.1578,192.4,62.204,44.846,63.421,77.675,1
2024-10-11T11:45:00+00:00,12.9676,191.0,61.081,44.197,62.504,76.552,1
2024-10-11T11:50:00+00:00,13.0573,191.7,61.610,44.503,62.937,77.081,1
2024-10-11T11:55:00+00:00,12.6464,188.6,59.196,43.103,60.956,74.656,1
2024-10-11T12:00:00+00:00,11.7492,181.8,53.994,40.045,56.632,69.359,1
2024-10-11T12:05:00+00:00,11.0223,176.1,49.851,37.567,53.128,65.069,1
2024-10-11T12:10:00+00:00,11.2611,178.0,51.205,38.381,54.279,66.478,1
2024-10-11T12:15:00+00:00,12.8885,190.4,60.616,43.928,62.123,76.085,1
2024-10-11T12:20:00+00:00,15.5063,208.9,76.378,52.850,74.741,91.539,1
2024-10-11T12:25:00+00:00,18.2713,226.7,93.766,62.274,88.068,107.861,1
2024-10-11T12:30:00+00:00,20.8772,242.3,110.771,71.155,100.629,123.245,1
2024-10-11T12:35:00+00:00,23.4160,256.7,127.857,79.808,112.866,138.232,1
2024-10-11T12:40:00+00:00,25.5741,268.2,142.753,87.164,123.268,150.972,1
2024-10-11T12:45:00+00:00,26.5249,273.2,149.418,90.405,127.851,156.585,1
2024-10-11T12:50:00+00:00,25.6218,268.5,143.086,87.326,123.498,151.254,1
2024-10-11T12:55:00+00:00,23.1024,254.9,125.721,78.740,111.355,136.381,1
2024-10-11T13:00:00+00:00,19.8514,236.3,104.010,67.659,95.684,117.189,1
2024-10-11T13:05:00+00:00,16.7124,216.8,83.875,56.961,80.555,98.659,1
2024-10-11T13:10:00+00:00,14.3357,200.8,69.241,48.860,69.099,84.629,1
2024-10-11T13:15:00+00:00,13.1649,192.4,62.246,44.870,63.456,77.717,1
2024-10-11T13:20:00+00:00,13.0316,191.5,61.459,44.415,62.813,76.930,1
2024-10-11T13:25:00+00:00,13.0900,191.9,61.803,44.614,63.094,77.274,1
2024-10-11T13:30:00+00:00,12.6104,188.3,58.986,42.980,60.783,74.444,1
2024-10-11T13:35:00+00:00,11.6814,181.3,53.605,39.814,56.305,68.959,1
2024-10-11T13:40:00+00:00,10.9907,175.8,49.672,37.459,52.975,64.881,1
2024-10-11T13:45:00+00:00,11.3221,178.5,51.552,38.589,54.573,66.838,1
2024-10-11T13:50:00+00:00,13.0420,191.5,61.520,44.451,62.863,76.991,1
2024-10-11T13:55:00+00:00,15.6858,210.1,77.485,53.462,75.606,92.599,1
2024-10-11T14:00:00+00:00,18.4296,227.7,94.783,62.813,88.832,108.796,1
2024-10-11T14:05:00+00:00,21.0268,243.2,111.764,71.665,101.350,124.128,1
2024-10-11T14:10:00+00:00,23.5583,257.4,128.830,80.294,113.552,139.073,1
2024-10-11T14:15:00+00:00,25.6603,268.7,143.355,87.458,123.684,151.481,1
2024-10-11T14:20:00+00:00,26.4876,273.0,149.156,90.277,127.672,156.365,1
2024-10-11T14:25:00+00:00,25.4444,267.5,141.849,86.722,122.643,150.207,1
2024-10-11T14:30:00+00:00,22.8430,253.5,123.958,77.855,110.104,134.849,1
2024-10-11T14:35:00+00:00,19.5902,234.8,102.302,66.769,94.426,115.647,1
2024-10-11T14:40:00+00:00,16.5110,215.5,82.614,56.274,79.584,97.470,1
2024-10-11T14:45:00+00:00,14.2386,200.1,68.655,48.529,68.631,84.055,1
2024-10-11T14:50:00+00:00,13.1805,192.6,62.337,44.923,63.530,77.809,1
2024-10-11T14:55:00+00:00,13.1014,192.0,61.870,44.653,63.149,77.342,1
2024-10-11T15:00:00+00:00,13.1262,192.2,62.017,44.738,63.269,77.488,1
2024-10-11T15:05:00+00:00,12.5833,188.1,58.827,42.887,60.652,74.283,1
2024-10-11T15:10:00+00:00,11.6326,180.9,53.325,39.647,56.070,68.671,1
2024-10-11T15:15:00+00:00,10.9871,175.8,49.653,37.447,52.959,64.861,1
2024-10-11T15:20:00+00:00,11.4157,179.2,52.085,38.908,55.024,67.391,1
2024-10-11T15:25:00+00:00,13.2245,192.9,62.598,45.073,63.743,78.068,1
2024-10-11T15:30:00+00:00,15.8861,211.4,78.724,54.144,76.572,93.781,1
2024-10-11T15:35:00+00:00,18.6003,228.7,95.881,63.395,89.654,109.803,1
2024-10-11T15:40:00+00:00,21.1798,244.1,112.781,72.187,102.087,125.031,1
2024-10-11T15:45:00+00:00,23.6946,258.2,129.762,80.758,114.209,139.877,1
2024-10-11T15:50:00+00:00,25.7279,269.0,143.827,87.688,124.010,151.880,1
2024-10-11T15:55:00+00:00,26.4207,272.6,148.685,90.049,127.349,155.970,1
2024-10-11T16:00:00+00:00,25.2362,266.4,140.400,86.012,121.640,148.978,1
2024-10-11T16:05:00+00:00,22.5585,251.9,122.032,76.886,108.733,133.170,1
2024-10-11T16:10:00+00:00,19.3083,233.1,100.465,65.808,93.067,113.983,1
2024-10-11T16:15:00+00:00,16.2932,214.1,81.253,55.532,78.534,96.184,1
2024-10-11T16:20:00+00:00,14.1343,199.4,68.027,48.174,68.128,83.439,1
2024-10-11T16:25:00+00:00,13.1959,192.7,62.429,44.975,63.605,77.900,1
2024-10-11T16:30:00+00:00,13.1705,192.5,62.279,44.889,63.483,77.750,1
2024-10-11T16:35:00+00:00,13.1611,192.4,62.223,44.857,63.437,77.694,1
2024-10-11T16:40:00+00:00,12.5605,188.0,58.694,42.810,60.542,74.149,1
2024-10-11T16:45:00+00:00,11.5985,180.6,53.130,39.531,55.905,68.470,1
2024-10-11T16:50:00+00:00,11.0102,176.0,49.783,37.526,53.070,64.997,1
2024-10-11T16:55:00+00:00,11.5430,180.2,52.812,39.342,55.638,68.142,1
2024-10-11T17:00:00+00:00,13.4380,194.4,63.864,45.801,64.772,79.329,1
2024-10-11T17:05:00+00:00,16.1095,212.9,80.110,54.906,77.649,95.100,1
2024-10-11T17:10:00+00:00,18.7909,229.9,97.112,64.045,90.573,110.929,1
2024-10-11T17:15:00+00:00,21.3479,245.1,113.902,72.760,102.898,126.024,1
2024-10-11T17:20:00+00:00,23.8326,258.9,130.707,81.228,114.874,140.691,1
2024-10-11T17:25:00+00:00,25.7830,269.3,144.212,87.876,124.275,152.205,1
2024-10-11T17:30:00+00:00,26.3322,272.2,148.062,89.748,126.922,155.447,1
2024-10-11T17:35:00+00:00,25.0041,265.2,138.787,85.221,120.521,147.608,1
2024-10-11T17:40:00+00:00,22.2530,250.2,119.969,75.844,107.260,131.366,1
2024-10-11T17:45:00+00:00,19.0082,231.2,98.517,64.786,91.621,112.212,1
2024-10-11T17:50:00+00:00,16.0590,212.5,79.796,54.734,77.405,94.801,1
2024-10-11T17:55:00+00:00,14.0153,198.6,67.311,47.768,67.554,82.737,1
2024-10-11T18:00:00+00:00,13.1991,192.7,62.448,44.986,63.620,77.919,1
2024-10-11T18:05:00+00:00,13.2297,192.9,62.629,45.091,63.768,78.099,1
2024-10-11T18:10:00+00:00,13.1890,192.6,62.388,44.952,63.572,77.859,1
2024-10-11T18:15:00+00:00,12.5381,187.8,58.563,42.733,60.434,74.016,1
2024-10-11T18:20:00+00:00,11.5751,180.5,52.996,39.451,55.793,68.332,1
2024-10-11T18:25:00+00:00,11.0552,176.4,50.037,37.679,53.287,65.263,1
